work_year;experience_level;employment_type;job_title;salary_usd;employee_residence;remote_ratio;company_id;employment_status
2021;3;1;17;469166;36;0;72;3
2022;1;1;4;598711;37;0;8;1
2021;1;1;34;299351;7;100;54;4
2020;2;3;49;389209;21;50;1;3
2022;1;1;12;197419;22;50;27;1
2021;4;1;19;557035;54;100;70;2
2021;2;1;14;234741;7;50;76;1
2022;3;3;37;316139;53;50;94;3
2022;1;4;14;72676;8;0;97;4
2021;2;4;46;137762;53;100;59;1
2020;2;3;48;527873;50;50;28;3
2022;3;2;16;412568;11;0;22;3
2020;3;2;16;398872;10;100;65;1
2020;3;4;49;325639;20;100;59;2
2021;1;3;22;18142;2;50;71;4
2022;2;4;46;15795;54;50;98;3
2020;4;4;6;238399;10;100;58;2
2020;3;3;29;7187;3;0;68;2
2020;4;2;22;438760;44;0;9;3
2021;1;4;39;546294;54;50;77;4
2020;3;4;19;140461;42;50;59;1
2021;3;1;47;263920;12;0;20;1
2020;3;2;38;44062;30;50;85;3
2022;2;3;3;369471;11;50;36;2
2022;3;2;49;396702;39;100;68;4
2020;3;1;38;486182;57;0;38;3
2021;3;2;39;285288;46;0;48;3
2022;4;2;27;531157;43;0;84;4
2021;4;1;20;92523;40;100;5;4
2021;3;4;32;383878;10;100;81;1
2021;4;3;12;249971;39;0;24;2
2020;4;3;6;507435;45;50;12;3
2022;4;3;4;155437;41;100;41;2
2021;2;2;50;146041;48;100;91;2
2021;2;3;27;22090;34;0;35;2
2020;4;3;34;494591;27;50;98;4
2022;1;3;24;162849;53;0;75;1
2021;4;1;30;166280;49;0;9;4
2022;2;3;10;488533;8;50;37;3
2020;1;3;29;534739;5;100;12;1
2020;1;4;48;111579;8;100;77;3
2022;4;2;31;366020;43;50;59;4
2022;3;3;5;224111;32;50;28;1
2021;4;1;10;464788;32;50;22;2
2022;2;1;16;576783;10;0;7;3
2020;2;2;6;462189;43;50;12;4
2022;3;1;48;589300;57;100;95;4
2020;2;3;32;597129;14;100;85;1
2020;2;1;6;131556;18;0;82;2
2021;2;1;25;163192;9;50;15;3
2020;4;1;46;54805;14;100;49;2
2022;2;3;10;59336;9;100;46;4
2020;4;1;10;507890;37;50;5;4
2022;2;1;28;168539;42;100;73;4
2021;4;1;39;293983;2;0;13;3
2021;2;3;25;171257;36;50;29;3
2020;1;3;44;48137;28;100;64;3
2021;3;1;43;379018;56;50;56;1
2022;4;4;7;275360;6;100;67;1
2021;4;2;24;405662;55;100;39;3
2021;1;1;14;552306;45;100;61;4
2022;4;2;41;82149;46;100;33;3
2022;4;2;43;386119;56;100;47;2
2020;1;3;10;121425;18;0;86;1
2020;1;3;21;484601;12;100;10;4
2020;3;2;42;447924;33;0;54;3
2021;3;3;46;318849;24;100;32;3
2020;1;2;7;454892;5;100;15;2
2020;1;3;30;528260;15;100;18;1
2020;3;1;20;232690;19;100;43;1
2022;3;1;30;169909;21;100;23;1
2022;3;2;2;585947;29;100;74;3
2021;4;3;8;68065;7;100;71;3
2020;2;3;41;301440;26;50;18;3
2020;1;2;22;39578;36;50;17;4
2020;1;1;37;165982;29;50;66;2
2020;4;3;13;70171;24;0;46;2
2022;1;2;47;200757;31;0;4;3
2020;4;3;24;206218;38;50;91;4
2020;1;2;29;24278;9;100;63;2
2022;1;4;9;439451;2;0;12;4
2020;4;4;21;112843;6;0;46;1
2022;3;2;9;315638;43;0;79;3
2021;1;3;27;116138;1;0;8;3
2020;3;3;10;574720;2;100;15;2
2020;2;1;49;146332;39;0;11;4
2020;4;1;6;342876;18;100;43;2
2020;3;4;14;413048;16;0;5;3
2021;2;4;48;191775;46;0;46;2
2021;2;2;21;84997;44;100;99;3
2022;1;4;6;384003;54;0;66;1
2021;4;4;29;247614;3;0;74;1
2021;1;2;15;124636;31;0;85;2
2020;4;2;39;483401;26;50;84;2
2022;1;1;5;493991;33;0;90;2
2020;1;3;46;223334;29;0;1;2
2020;3;2;11;514678;4;50;55;4
2020;1;3;12;523099;8;50;28;3
2021;3;4;41;362876;21;100;58;1
2020;3;1;30;18640;15;50;13;2
2021;4;3;19;407763;28;0;84;2
2021;4;2;23;212201;35;0;47;4
2020;3;1;45;117565;46;50;81;3
2021;4;4;18;289759;50;100;75;4
2020;3;2;15;262073;53;0;86;4
2022;3;4;26;397165;48;50;51;4
2022;1;2;1;176089;35;50;37;2
2022;4;4;21;36446;49;100;91;1
2020;3;4;49;327762;28;50;48;2
2021;4;4;42;380143;56;0;30;4
2021;4;2;35;212007;28;100;24;4
2021;1;3;42;282316;6;50;80;4
2020;2;3;15;109661;38;0;81;2
2021;4;4;50;440073;19;50;95;3
2021;3;2;24;327950;36;100;11;3
2021;3;1;5;372569;34;50;11;4
2022;1;3;10;449569;35;0;67;3
2022;3;1;16;87269;12;0;43;2
2022;1;2;25;246413;51;100;99;4
2020;2;1;42;428842;15;100;14;3
2020;3;4;46;123297;37;100;87;2
2020;1;1;7;79685;51;100;89;3
2020;1;3;10;188783;14;100;81;1
2022;4;1;26;408340;43;100;87;4
2021;3;1;48;178336;14;100;9;4
2022;3;4;10;7749;52;0;65;4
2021;3;4;43;185430;21;0;50;2
2020;3;4;46;186970;12;50;38;2
2021;2;4;19;457457;12;50;94;4
2022;1;2;15;92502;7;0;65;4
2022;3;2;17;74835;34;100;76;2
2020;4;4;17;510868;44;50;24;3
2021;2;3;2;486867;2;100;70;3
2020;1;2;29;49570;26;50;9;1
2020;2;4;34;425985;32;100;55;2
2021;3;3;3;478929;11;50;54;3
2021;2;1;50;334333;35;50;58;3
2020;2;3;32;378777;57;100;22;2
2022;4;3;41;572373;14;100;49;3
2020;3;1;9;88808;49;0;89;3
2020;4;1;43;108505;27;100;6;4
2021;2;4;39;357712;3;50;3;1
2022;3;2;44;88822;49;100;97;4
2022;2;4;29;15802;35;100;16;3
2022;3;1;16;48007;8;100;86;3
2021;1;2;4;139705;47;0;21;2
2020;1;2;31;512347;43;0;64;2
2020;4;3;35;333615;32;0;84;1
2020;2;4;44;133334;17;0;90;1
2021;4;2;24;335009;20;100;50;4
2022;3;4;24;318703;26;0;32;3
2020;3;3;3;479347;9;0;12;3
2021;4;3;23;18073;40;100;30;2
2021;3;2;38;186621;10;0;86;3
2020;2;4;9;344090;55;50;5;3
2021;1;3;43;201020;20;50;91;1
2020;3;4;35;469370;39;50;80;1
2021;3;1;15;483103;8;50;70;4
2021;4;1;34;322437;25;100;57;1
2021;3;1;47;509480;44;50;21;1
2022;4;2;25;486439;32;100;67;3
2020;4;2;44;348031;2;100;38;2
2022;2;4;8;550821;41;100;94;1
2020;2;1;9;147523;1;100;83;4
2021;4;2;28;579310;56;0;29;2
2021;2;4;43;228144;19;50;55;3
2021;3;4;48;509120;41;50;11;1
2022;2;4;32;27974;31;0;25;3
2022;2;2;40;577413;5;100;27;2
2021;2;2;45;494538;29;0;3;4
2021;3;1;5;52865;12;100;41;3
2022;1;1;11;434013;22;50;50;1
2022;1;1;32;517405;57;100;16;3
2020;4;3;24;565870;40;100;33;4
2022;1;3;26;372317;21;50;9;2
2020;4;2;12;354150;24;100;65;4
2021;2;1;42;429484;23;0;9;3
2022;2;3;37;42224;52;0;5;2
2020;1;2;31;480032;50;50;94;3
2022;4;2;10;141698;14;50;81;2
2021;4;3;30;328772;41;100;4;4
2022;2;2;37;481182;10;50;56;4
2020;2;3;50;61978;1;100;55;2
2021;1;1;5;297216;33;0;94;2
2022;4;1;29;519096;32;50;53;4
2021;2;4;9;506951;10;0;74;2
2022;4;1;10;4361;33;0;14;3
2020;1;1;14;199814;45;100;53;1
2022;2;3;48;535258;45;50;65;3
2022;4;1;40;14743;41;0;56;2
2022;3;3;25;93026;44;0;91;2
2021;1;3;34;187078;8;0;57;3
2021;3;2;45;463859;42;50;96;2
2022;1;3;18;415301;9;100;34;2
2021;1;1;50;339086;25;0;73;2
2021;2;2;40;183843;28;50;37;1
2022;2;1;2;169999;34;50;78;2
2022;2;4;26;180797;32;0;88;3
2022;3;3;38;158952;36;0;95;1
2021;4;1;21;394488;21;50;93;3
2021;2;1;17;288405;33;0;33;1
2021;3;4;7;16737;1;0;50;4
2021;1;1;13;334657;4;100;69;3
2020;4;4;47;524033;9;100;33;4
2021;2;1;42;461691;41;50;10;4
2021;3;2;7;423975;24;0;66;1
2020;4;2;28;205374;12;100;78;3
2020;4;3;47;132224;28;0;70;4
2020;1;1;26;222770;42;50;62;3
2022;1;2;50;128731;5;100;56;4
2022;1;2;23;30207;56;0;43;2
2021;3;3;4;311564;55;100;4;2
2022;1;1;47;90236;3;50;98;3
2022;4;2;2;265974;57;0;37;4
2021;1;4;25;227243;19;100;2;2
2022;2;1;24;352114;33;100;31;1
2021;4;2;20;161088;19;50;96;1
2020;4;4;45;527629;13;50;23;3
2022;3;2;8;143487;9;50;58;4
2021;4;1;25;169865;6;0;89;4
2021;4;3;47;208366;38;0;15;2
2021;3;1;18;184072;11;100;89;3
2020;2;3;35;193360;18;100;50;3
2022;1;2;7;72018;45;0;44;2
2022;3;4;28;577676;57;0;89;1
2021;2;1;26;107227;35;100;6;1
2021;3;2;27;456931;23;50;54;4
2022;2;1;49;524938;42;50;100;4
2021;3;4;35;13690;15;0;26;3
2022;4;4;12;435651;11;0;47;4
2020;2;2;24;450506;44;50;26;2
2021;4;3;48;440574;19;0;69;4
2021;1;3;37;513734;50;0;10;3
2021;1;2;16;435757;43;50;18;2
2022;1;2;21;589425;17;0;5;4
2022;4;4;16;476300;54;100;18;4
2021;2;2;9;477396;18;100;95;4
2022;4;1;5;393330;39;0;10;4
2021;1;1;38;429653;42;100;91;4
2021;1;2;32;6537;18;50;88;3
2021;2;2;3;504066;10;100;35;2
2022;3;2;8;274914;42;0;30;2
2022;1;2;12;328617;41;50;38;3
2021;4;3;48;460960;31;100;46;1
2020;2;4;49;122220;52;100;27;2
2020;3;4;17;571136;20;0;42;1
2021;4;2;6;306228;53;100;29;4
2020;1;2;23;375575;19;50;25;2
2021;2;2;44;493624;49;100;46;2
2022;2;1;28;189525;32;0;50;1
2020;2;1;23;445256;11;100;34;4
2022;1;2;39;139593;40;0;57;4
2021;3;4;28;570443;5;50;85;3
2020;4;3;19;522942;47;100;22;1
2020;4;1;18;77312;38;100;78;3
2020;4;3;45;401027;6;100;74;1
2020;2;4;48;592429;11;50;14;1
2020;3;4;50;459182;8;0;61;1
2021;3;2;46;117333;55;0;86;4
2021;3;3;16;318775;21;100;95;1
2022;1;4;44;446490;19;50;78;3
2020;2;3;8;589822;16;0;69;1
2022;3;4;37;394339;2;0;53;3
2020;4;2;48;465870;8;50;68;4
2021;3;2;6;301059;25;100;21;4
2021;2;4;4;38685;32;50;95;3
2021;4;4;26;358075;16;0;51;4
2021;2;1;8;141007;40;100;17;4
2022;4;4;49;193624;36;50;80;1
2020;3;1;48;176977;23;0;71;2
2021;1;3;45;46636;13;0;27;3
2022;1;3;8;427126;54;0;69;2
2022;3;3;37;84583;22;50;14;4
2021;4;4;15;577477;21;50;51;4
2020;4;4;4;304886;3;50;86;4
2020;3;4;38;133753;52;100;42;2
2021;1;4;40;364412;56;50;3;2
2022;4;4;20;498640;2;0;92;4
2021;3;3;30;594940;40;100;2;1
2022;3;1;7;292613;4;0;95;1
2021;3;4;49;595503;40;50;16;2
2020;2;3;8;213791;25;0;95;4
2021;3;2;14;478053;26;100;64;2
2020;2;2;38;131126;17;50;79;2
2020;4;3;37;587867;33;50;61;4
2020;4;4;43;60646;38;100;69;4
2022;3;1;7;487087;42;50;38;3
2021;2;2;13;535240;6;0;99;2
2020;4;3;32;248964;15;50;61;3
2021;4;3;43;472918;23;100;43;2
2021;3;3;48;225003;18;0;22;2
2021;1;1;28;486779;45;100;67;2
2021;1;3;18;160352;4;0;55;1
2020;3;3;28;119613;57;0;30;1
2020;3;1;28;496639;37;0;65;2
2020;4;3;1;157376;17;100;85;1
2020;2;3;14;594368;13;100;13;3
2022;2;4;39;350631;54;0;50;1
2021;1;3;10;147677;54;100;86;1
2022;2;2;32;147146;38;50;20;1
2022;4;4;3;315712;9;0;38;3
2022;3;2;27;515734;18;50;66;4
2022;2;1;10;395514;18;50;7;3
2020;2;4;44;451696;9;100;50;4
2020;1;1;45;250117;49;0;64;2
2022;1;3;37;421413;52;100;48;4
2022;4;3;45;221346;39;0;97;2
2020;3;2;22;266116;18;50;88;3
2020;2;4;27;292208;32;0;83;2
2020;1;3;48;10705;30;100;91;4
2020;2;4;39;407381;50;0;42;4
2020;1;4;40;267671;15;0;97;4
2021;3;4;34;402205;57;0;74;2
2021;1;1;23;279743;3;50;80;4
2022;1;3;42;239806;55;100;32;3
2020;4;2;7;478785;40;100;31;4
2022;4;4;32;390898;42;0;55;4
2022;2;2;26;570312;19;0;50;2
2022;2;2;10;445636;30;0;55;2
2021;1;1;7;318614;14;0;64;3
2021;4;1;19;513607;2;50;91;4
2021;2;2;27;285209;41;50;1;2
2020;3;3;45;463609;36;50;53;2
2020;1;4;27;581489;18;50;55;2
2020;3;3;27;464632;22;0;29;2
2021;4;3;18;496097;46;100;84;3
2022;1;3;15;214327;55;0;31;2
2021;1;2;2;554754;41;100;24;2
2021;3;4;16;218743;34;0;74;2
2020;2;4;43;5828;55;0;12;2
2020;4;3;37;42014;2;100;63;2
2020;2;2;11;459685;7;100;49;3
2021;3;4;14;271027;6;0;33;2
2020;4;3;34;578365;10;0;67;2
2020;4;4;19;198748;48;100;51;3
2021;1;3;36;257848;8;50;63;1
2021;4;2;23;513837;46;50;27;4
2022;3;3;1;136275;53;100;26;2
2020;4;3;23;592439;32;0;59;3
2022;3;4;41;278902;1;0;52;1
2020;4;4;26;341340;28;0;5;2
2022;3;2;30;287673;24;50;84;4
2021;4;3;12;564178;48;50;6;4
2020;4;1;15;52707;19;100;59;4
2020;4;3;11;71719;48;100;20;1
2020;3;2;28;495117;4;100;72;1
2021;2;4;42;224068;43;100;6;4
2022;3;2;24;532332;13;100;91;4
2021;2;2;40;118458;25;0;40;2
2022;2;4;17;403638;3;100;80;3
2021;1;2;18;21875;54;50;67;4
2021;3;3;4;463891;49;0;30;3
2022;2;1;1;570155;53;50;10;3
2021;3;2;25;213130;48;0;65;4
2020;4;1;17;113011;14;100;98;2
2020;2;4;37;544714;31;100;48;2
2022;1;3;1;371828;6;0;99;1
2022;4;1;3;536142;42;50;43;2
2020;2;1;28;341362;17;50;14;3
2022;4;4;34;105336;6;0;25;2
2021;2;3;37;490128;11;0;53;4
2021;1;2;14;196660;57;100;15;3
2020;1;3;26;183761;55;50;78;2
2020;1;3;50;279076;29;0;49;4
2020;3;1;41;391296;38;100;91;1
2021;1;3;16;351767;35;100;77;1
2021;1;1;44;580363;57;100;9;3
2020;2;3;29;514905;17;0;65;3
2021;1;1;20;40128;36;50;89;2
2021;2;1;45;588603;41;0;9;1
2020;2;2;16;177511;20;100;33;3
2020;3;1;2;214278;43;50;37;3
2021;1;2;31;347647;8;100;39;1
2020;1;1;49;489378;6;100;84;3
2022;3;1;45;253877;39;50;69;1
2021;2;2;45;287372;8;100;6;1
2020;3;1;43;346105;14;50;53;3
2020;3;2;30;16459;42;0;13;4
2020;2;1;6;534273;23;100;7;1
2021;2;3;11;483794;51;0;1;3
2022;3;4;36;352073;18;0;39;1
2022;4;2;32;204054;32;100;7;1
2021;2;1;5;169633;9;0;86;3
2021;1;1;29;345041;23;100;35;3
2022;2;3;21;453062;32;100;80;4
2020;2;3;18;518929;52;100;14;1
2020;4;3;37;192152;24;0;41;1
2021;4;3;7;435871;17;50;81;2
2022;2;1;42;478547;30;50;86;4
2021;1;1;50;323872;53;0;59;3
2022;4;1;31;464477;20;0;46;2
2022;3;4;35;562561;50;0;76;3
2021;1;3;45;81574;28;0;54;4
2022;1;4;42;283228;21;100;61;4
2022;3;3;37;244782;49;50;42;1
2022;4;4;13;302218;30;100;7;3
2020;2;4;15;590750;35;100;37;4
2022;3;2;40;442976;54;0;59;3
2022;3;2;17;540232;42;100;27;2
2022;3;2;40;278898;44;50;80;3
2020;3;1;13;82522;33;50;43;2
2020;1;1;38;83442;4;50;77;3
2021;1;1;16;266233;17;50;43;4
2022;1;1;39;465816;3;100;45;4
2021;1;3;10;223240;32;0;63;2
2021;1;3;48;291836;17;0;59;4
2022;1;4;26;170771;7;100;2;1
2020;1;1;42;553331;49;100;11;4
2021;1;2;25;477802;24;0;66;2
2022;4;4;6;442893;47;0;52;3
2021;1;4;48;37465;45;100;17;4
2022;4;3;5;309093;4;0;32;1
2020;4;3;36;85263;43;0;32;3
2022;2;2;42;491792;21;50;24;2
2022;4;1;10;499416;42;0;18;4
2021;4;4;17;179087;20;50;58;1
2022;2;1;10;492727;12;50;21;3
2022;4;1;31;82975;15;100;69;3
2020;3;4;8;323714;4;0;22;3
2020;2;2;21;192904;2;0;65;4
2021;1;4;12;15619;24;50;72;1
2020;1;3;32;178026;49;0;24;2
2020;4;3;32;378438;38;0;33;1
2022;3;2;21;161595;3;100;46;4
2022;4;1;26;241400;12;100;99;3
2020;2;2;1;380529;21;50;83;4
2021;4;2;36;26578;52;50;40;3
2021;2;4;23;64291;49;0;36;3
2022;3;2;22;206908;27;100;41;1
2022;2;2;17;82213;56;100;59;3
2022;2;2;34;54337;45;100;1;4
2020;3;4;2;122870;34;100;30;2
2022;3;3;13;34261;16;100;72;2
2021;2;1;24;272331;8;50;13;4
2020;2;1;38;6950;34;100;32;4
2022;4;3;30;441896;27;100;26;2
2020;1;1;14;275944;54;50;18;3
2020;1;1;30;443349;15;50;77;3
2022;4;2;37;351328;12;0;27;4
2021;4;1;31;294310;39;0;27;2
2022;2;1;45;238833;53;100;61;1
2022;3;4;27;280957;9;50;14;4
2020;3;1;9;14235;22;50;39;4
2022;4;4;29;442440;12;0;92;2
2022;3;2;20;468137;16;0;13;2
2020;3;1;35;305412;13;0;9;2
2020;2;2;36;145207;37;100;84;3
2020;4;4;43;239051;11;0;94;3
2021;3;4;27;143102;32;100;88;3
2020;2;3;29;171044;35;100;94;3
2020;1;3;35;62499;36;50;97;3
2022;3;2;5;320604;40;50;89;3
2020;1;2;3;344696;54;100;35;4
2021;2;3;49;20517;1;0;50;4
2021;3;1;21;468117;4;100;50;2
2021;2;4;28;157305;35;100;91;3
2022;2;1;6;559995;43;50;54;1
2020;2;1;5;389541;6;50;27;1
2021;3;2;30;130478;36;50;30;2
2022;1;1;39;70624;56;50;21;3
2022;4;1;12;502798;52;100;99;2
2022;2;4;22;71114;18;100;20;3
2020;1;1;30;26030;22;100;70;2
2020;4;1;12;333823;3;100;73;3
2021;1;1;21;392943;19;100;15;3
2020;1;2;7;167614;31;100;83;3
2021;3;4;36;397779;41;0;10;1
2020;3;2;21;526112;10;50;77;3
2020;3;1;44;365850;23;100;98;1
2021;3;3;27;140527;35;50;35;4
2021;4;4;36;421446;43;0;11;4
2022;4;4;35;400716;25;0;6;1
2022;3;2;48;6258;11;50;99;1
2022;1;2;39;496351;17;100;21;3
2021;4;3;12;40023;50;50;63;2
2020;4;3;11;187348;6;50;1;1
2020;3;1;20;316540;5;0;31;2
2022;1;4;40;153197;35;0;53;1
2021;1;1;2;50569;34;50;53;4
2020;3;3;12;41332;37;0;46;4
2021;1;2;34;495713;41;100;86;3
2022;4;4;6;63773;36;100;65;1
2022;2;4;7;477046;45;0;76;4
2020;3;4;11;358507;19;50;70;1
2021;1;4;47;93551;13;100;52;4
2021;2;2;41;125899;4;100;97;2
2022;2;1;28;564267;17;0;69;2
2021;2;1;36;478916;18;50;64;2
2021;3;1;10;168543;22;0;75;3
2021;4;1;41;14494;53;0;76;1
2021;1;3;31;41909;26;0;62;3
2020;4;3;35;290860;19;100;82;2
2021;4;4;49;385777;2;100;38;4
2022;3;2;17;398010;15;50;79;2
2020;2;3;15;166890;9;100;79;4
2021;1;4;38;537755;22;100;16;1
2021;4;3;43;248884;9;0;90;3
2021;2;1;28;416160;51;50;14;4
2022;4;4;8;523778;7;0;42;3
2020;3;1;3;287965;57;0;3;1
2020;4;4;10;456677;13;0;58;2
2021;1;1;9;120135;28;100;66;1
2021;4;3;42;597784;22;50;92;3
2021;2;3;5;597741;45;0;20;2
2020;4;4;9;406786;26;50;63;3
2021;1;3;33;359701;23;0;92;1
2020;2;2;21;469122;31;0;41;1
2020;4;4;42;65908;56;100;32;1
2020;4;3;4;102452;56;0;38;1
2022;1;2;27;61886;53;50;82;3
2021;4;2;25;289084;32;100;87;2
2021;2;4;8;299557;36;100;71;2
2021;3;1;45;67614;7;100;64;2
2021;3;4;3;526733;42;100;16;3
2022;2;2;41;565957;17;0;23;1
2021;3;4;11;151915;54;100;12;2
2022;1;2;21;58512;35;50;66;2
2020;4;1;32;140900;40;100;61;1
2022;2;1;43;314807;1;100;92;3
2020;2;4;42;332884;45;100;54;4
2021;2;3;44;408420;11;100;97;2
2020;1;2;15;220360;19;100;73;2
2020;4;1;8;553725;50;100;67;2
2022;3;1;4;514845;36;0;1;2
2022;3;3;32;178953;52;50;72;2
2021;4;4;43;10078;24;100;16;2
2021;4;2;48;20259;20;100;15;1
2020;2;3;49;371948;21;100;67;2
2022;3;2;39;264831;5;0;41;3
2021;2;2;19;543866;31;0;12;2
2022;4;4;33;502706;41;100;43;3
2022;4;4;21;520757;11;50;64;2
2020;3;2;33;554362;52;0;78;4
2021;4;1;23;478290;9;0;36;1
2022;4;3;39;12227;9;50;92;3
2022;1;1;2;592717;31;100;48;3
2020;3;2;32;500062;45;50;33;4
2022;3;3;32;391325;56;50;30;2
2020;2;3;33;141355;13;50;53;3
2021;4;3;18;64959;8;50;82;3
2021;4;4;19;274462;36;50;21;1
2020;4;1;42;262712;20;100;59;3
2022;3;1;35;492215;34;100;7;3
2022;1;3;26;510421;4;0;90;4
2020;2;3;32;24653;11;50;86;3
2022;1;3;25;330721;27;0;70;4
2022;4;2;9;470826;57;0;51;3
2022;2;1;39;275950;17;100;68;1
2020;4;2;44;232047;39;100;46;3
2020;1;2;21;560477;48;100;32;2
2021;4;1;38;63515;17;0;43;2
2021;2;2;31;171567;52;100;8;4
2020;3;2;13;364858;47;50;22;4
2020;1;1;44;227274;37;0;52;2
2021;2;2;46;36729;1;50;30;3
2022;2;2;27;52227;49;50;78;3
2021;3;4;16;269021;44;50;15;4
2020;4;3;14;446783;17;50;62;2
2020;4;3;25;350529;35;0;92;4
2020;3;1;25;47787;11;0;88;3
2022;1;3;42;573508;15;50;74;3
2022;1;2;27;209318;5;100;28;4
2020;4;3;34;2413;6;0;25;4
2022;2;2;6;347012;11;0;50;1
2022;2;1;23;37827;14;50;42;2
2021;3;4;12;381164;49;0;80;4
2022;3;2;27;585651;36;50;48;3
2021;2;3;37;326642;37;0;53;1
2022;3;4;34;496813;14;50;79;4
2020;4;1;33;134231;56;50;95;3
2020;3;2;12;127765;8;0;49;4
2021;3;3;40;562368;55;50;21;1
2022;1;1;37;348813;32;50;27;3
2022;2;2;37;121301;1;100;54;1
2022;3;1;34;401614;30;0;14;2
2020;3;2;15;161186;5;0;93;2
2021;1;2;15;344056;57;0;97;3
2022;1;2;14;500700;4;0;2;2
2022;3;2;12;307532;48;0;73;2
2020;3;4;45;129260;47;0;85;1
2021;2;1;24;316033;9;100;96;4
2022;3;1;12;334723;28;50;72;4
2021;3;1;7;244428;57;100;4;3
2021;2;1;2;19033;1;50;78;3
2022;3;2;48;583303;40;50;2;4
2022;4;1;30;473964;25;50;33;4
2020;4;1;7;404991;35;0;42;3
2022;2;3;5;395984;41;100;26;3
2020;1;3;7;356441;20;50;46;3
2020;3;4;42;569231;50;0;70;2
2020;4;3;11;302059;43;0;23;3
2021;1;4;22;219999;37;0;18;1
2022;3;2;35;561304;15;100;39;1
2022;2;2;34;91428;7;50;60;1
2021;3;3;26;546375;43;100;70;1
2020;1;1;2;247979;55;100;50;2
2020;2;1;42;365018;28;100;9;3
2021;2;3;16;566200;55;100;10;3
2020;2;3;1;442889;8;0;88;2
2020;1;4;31;574029;31;50;85;2
2021;2;4;28;513719;52;100;26;1
2022;2;2;28;6217;38;100;65;3
2021;4;4;28;327698;49;100;79;3
2021;4;1;14;50014;3;100;95;2
2020;4;1;48;316387;35;100;33;4
2020;4;1;35;19056;50;100;75;3
2020;1;2;45;411206;14;100;72;2
2020;4;4;24;373704;13;100;87;2
2022;1;1;12;323959;52;0;93;1
2022;1;3;33;394609;54;50;82;2
2021;1;4;41;46714;7;100;33;3
2021;3;4;10;442202;17;100;23;1
2021;3;3;5;115590;55;50;82;3
2020;3;4;29;338498;43;100;31;1
2022;3;4;43;491263;18;100;20;2
2021;4;3;25;186547;50;0;90;4
2021;3;3;35;356693;57;50;23;4
2022;1;4;49;232760;1;0;86;2
2021;1;2;18;599524;37;100;99;1
2022;3;1;21;263083;43;0;4;2
2021;2;2;4;246007;13;0;79;3
2022;1;3;18;440415;46;100;14;1
2020;1;2;40;379623;14;50;31;1
2020;2;4;40;206505;3;100;13;4
2021;3;1;35;246374;36;50;85;3
2022;4;3;8;281792;49;100;22;2
2020;1;2;39;440785;47;0;22;2
2020;1;4;38;155128;45;100;27;4
2021;3;4;15;133233;6;100;8;4
2022;2;4;25;591314;5;100;61;2
2020;3;2;37;245312;24;100;35;1
2021;1;4;17;2530;13;50;45;4
2022;2;3;13;579493;1;100;56;1
2022;2;3;3;422755;25;100;87;3
2021;2;1;22;117210;48;50;45;1
2022;3;4;10;407502;41;0;6;4
2020;4;3;41;332908;41;0;73;3
2021;3;1;3;151942;57;0;95;2
2022;3;4;2;490551;24;100;39;3
2021;2;4;37;284916;1;0;48;3
2022;4;2;42;282671;43;50;45;2
2021;2;4;14;593640;12;0;96;4
2022;4;4;47;554940;47;100;5;2
2021;1;2;9;377109;44;100;5;1
2021;4;1;36;303248;2;100;41;2
2021;2;2;29;596226;25;100;26;1
2021;3;2;11;337074;4;100;57;1
2021;3;2;37;526766;57;0;2;1
2022;3;2;20;281415;39;50;36;1
2021;3;3;47;198846;29;100;36;4
2021;4;4;28;594619;30;50;32;2
2020;1;3;28;446942;2;50;28;3
2022;4;1;50;410409;54;100;73;1
2021;1;1;38;535882;23;0;8;1
2021;1;4;41;38105;22;50;49;1
2021;2;4;3;503490;54;0;34;1
2021;2;1;17;118184;8;100;33;2
2021;2;4;44;577192;3;0;13;3
2021;1;3;2;389570;15;50;29;4
2021;3;1;16;181862;1;100;20;2
2021;2;2;1;12840;15;0;40;2
2021;2;1;31;289301;8;0;98;4
2022;4;2;50;129775;46;100;43;2
2020;3;1;50;146569;23;50;3;1
2020;1;1;9;477849;35;50;2;4
2022;4;1;19;547061;52;50;40;4
2021;4;4;14;157989;48;50;21;2
2020;2;3;43;95710;51;50;7;4
2022;3;2;31;372162;38;50;86;4
2020;4;4;35;203250;22;100;90;1
2021;1;4;7;418797;27;50;33;1
2020;3;3;40;449009;26;0;73;1
2022;1;4;45;245099;5;100;90;1
2022;2;1;47;124419;3;50;77;2
2020;1;4;39;410371;6;50;17;2
2020;3;1;29;597124;7;100;10;1
2020;3;3;1;153807;2;0;33;3
2020;1;3;27;4144;55;0;91;4
2021;4;4;13;475191;4;100;21;2
2021;2;2;17;38889;22;0;67;1
2021;3;4;29;472752;8;100;75;3
2021;2;3;4;186915;51;50;66;2
2020;2;3;24;451362;11;50;45;1
2020;3;2;34;365939;44;0;80;3
2020;4;3;26;576614;12;50;30;4
2022;2;4;15;132933;55;0;60;4
2021;1;3;21;45892;5;100;64;4
2022;2;1;41;214512;31;50;62;3
2021;1;1;14;13150;5;50;9;3
2021;2;4;5;491295;52;50;50;4
2021;1;3;40;214013;30;100;54;3
2020;1;3;9;479304;2;100;18;2
2022;1;4;38;26738;16;0;49;3
2021;3;4;12;146601;17;50;23;4
2021;2;2;2;544371;29;50;10;3
2021;4;2;46;365809;24;50;78;4
2022;2;4;19;374082;36;50;15;2
