work_year;experience_level;employment_type;job_title;salary_usd;employee_residence;remote_ratio;company_id;employment_status
2022;3;3;16;147397;3;1;47;4
2021;3;1;4;12605;21;1;82;1
2022;1;1;49;21892;40;2;39;4
2021;3;3;43;201841;19;2;32;1
2022;3;1;11;237690;20;3;100;4
2021;1;2;35;579856;2;2;61;2
2020;4;2;43;122917;6;2;18;4
2022;3;2;32;555867;7;2;76;1
2020;2;4;4;247864;6;2;28;4
2022;4;1;44;313484;37;3;32;3
2022;1;1;37;53563;21;2;8;1
2020;3;2;24;525034;16;2;46;4
2021;4;2;17;62796;33;3;84;2
2021;4;3;17;383388;40;1;60;3
2022;3;3;14;546761;24;1;11;3
2020;3;3;22;358158;53;1;98;4
2022;4;3;16;317340;30;1;16;4
2020;1;1;32;515411;23;1;50;3
2022;2;3;31;219837;7;2;88;4
2022;2;4;41;378000;39;1;57;2
2022;4;2;49;152571;46;2;63;4
2021;2;3;41;124171;54;3;61;4
2020;1;1;46;597621;8;3;97;2
2021;1;1;32;155578;45;3;35;2
2022;2;2;18;463095;35;2;84;2
2022;4;1;42;245008;22;1;99;1
2020;2;4;35;359463;29;3;72;4
2020;3;2;47;112295;51;1;75;4
2020;3;1;8;599866;4;3;66;3
2021;2;1;32;581848;50;3;94;1
2020;2;4;49;190923;55;1;7;2
2021;1;2;20;454171;5;2;67;2
2020;1;2;45;289736;47;2;74;4
2020;4;3;47;496095;22;2;61;3
2021;2;3;4;143907;31;3;28;2
2020;3;4;25;589823;22;1;64;4
2022;3;1;14;29055;16;1;94;3
2020;4;3;39;236418;7;1;74;1
2022;2;4;31;199559;17;3;41;3
2020;3;2;31;526847;27;1;45;2
2021;3;4;21;209944;40;2;44;4
2021;4;2;21;304345;44;1;90;3
2020;2;2;19;235358;31;3;75;4
2022;3;3;41;349361;22;1;86;3
2021;4;1;30;443295;29;3;31;3
2020;4;1;36;413195;4;1;8;1
2022;3;4;18;555971;4;2;54;2
2020;3;2;41;214258;52;3;97;4
2020;2;2;25;254180;14;1;65;4
2020;3;4;30;171523;1;3;83;3
2020;2;1;6;402942;18;3;71;2
2021;2;1;32;139432;46;1;39;1
2021;3;1;25;362398;53;3;97;4
2022;2;3;16;65209;38;3;41;3
2021;2;1;28;553356;2;2;28;3
2022;3;3;1;469954;11;1;17;4
2020;3;4;31;462207;4;1;12;1
2021;3;2;18;81780;17;3;24;1
2022;2;1;39;105705;24;1;44;1
2021;1;1;49;338266;13;1;64;2
2020;4;4;6;130217;53;3;66;2
2021;1;1;15;282637;28;2;13;1
2021;2;4;18;485752;7;1;99;3
2020;1;2;23;248827;27;3;46;2
2021;1;3;42;238919;43;2;41;2
2020;2;4;4;567004;6;2;40;4
2022;4;2;22;397425;49;1;86;1
2021;2;4;38;180021;6;1;47;4
2020;4;3;50;254611;45;3;75;3
2020;4;4;39;200109;2;3;11;4
2022;4;1;20;4102;34;3;78;3
2022;1;2;22;582099;54;1;15;3
2021;3;2;1;328410;56;2;21;2
2020;4;1;12;588218;43;1;65;1
2022;1;1;46;62174;17;2;38;3
2022;1;3;46;326719;10;3;96;2
2022;4;4;29;340408;11;2;93;4
2020;3;1;18;595675;4;3;17;3
2021;4;1;32;580312;17;3;38;4
2020;2;4;14;369786;9;1;77;4
2022;4;3;1;86553;10;2;35;1
2021;1;1;32;65783;8;2;30;4
2020;4;4;6;271441;9;3;55;2
2022;2;4;23;537197;21;2;2;1
2020;4;4;21;152856;12;2;78;1
2022;3;2;27;275353;45;1;42;1
2021;4;4;38;579238;13;2;40;2
2020;3;4;5;118581;47;1;65;1
2022;2;4;23;346961;25;1;10;3
2021;1;2;46;455868;34;3;99;3
2020;2;1;21;365291;9;1;63;4
2020;2;4;19;382883;52;1;50;3
2022;1;2;27;551158;14;3;44;1
2020;2;4;50;61320;40;1;100;2
2022;1;3;30;383511;48;3;99;3
2021;2;4;11;166779;32;3;14;3
2021;1;3;22;234759;10;3;58;4
2021;4;2;2;396897;29;1;18;1
2021;1;2;22;199459;17;1;58;2
2020;3;2;26;23260;51;3;3;2
2020;4;3;49;333371;57;3;79;3
2021;3;1;28;376777;15;1;84;2
2021;2;3;29;549603;24;3;90;1
2021;1;1;13;376584;31;2;1;2
2021;1;1;17;196875;47;3;66;2
2020;3;4;20;461737;54;1;40;2
2020;2;3;10;491242;46;1;77;2
2021;2;1;21;141776;38;3;23;1
2020;1;1;34;14964;15;1;11;3
2020;1;2;17;307299;16;3;19;3
2022;3;2;2;455922;27;3;100;3
2022;3;4;2;495840;47;2;63;2
2022;1;2;49;502451;4;3;63;2
2021;1;1;8;182645;40;2;39;4
2020;4;2;13;112374;39;3;12;3
2020;2;3;1;160181;22;1;62;1
2020;3;3;37;434641;6;1;59;4
2021;4;3;15;104499;7;3;50;4
2022;3;2;45;323694;1;1;41;3
2020;4;4;2;453275;52;2;61;2
2022;4;2;24;509272;34;1;62;2
2020;2;4;9;432840;1;2;28;1
2020;2;2;21;392108;7;1;69;2
2021;1;4;46;22926;44;3;26;1
2020;4;4;33;316145;46;1;21;1
2022;1;2;31;467567;51;1;7;1
2022;1;3;30;123305;41;3;93;4
2020;4;2;47;42100;42;2;19;3
2021;2;1;22;594149;22;2;56;4
2022;4;4;40;185332;37;1;93;4
2022;1;4;37;203026;36;3;6;1
2021;3;1;46;147675;50;2;51;1
2021;2;1;47;276522;24;1;47;3
2020;4;1;25;299342;4;3;31;3
2020;4;2;10;139455;1;1;25;3
2022;3;4;3;14409;2;3;48;2
2022;4;4;47;371391;41;2;87;2
2021;2;4;45;427801;26;2;18;4
2022;4;4;6;256733;16;1;4;2
2020;4;4;16;7041;9;1;94;1
2021;2;3;42;526352;3;3;86;2
2020;4;2;3;445640;16;2;35;3
2021;1;3;47;555839;24;2;54;3
2020;1;3;40;13406;53;3;5;4
2020;1;1;47;26782;16;2;7;3
2020;1;4;24;50655;41;2;35;2
2022;3;1;48;352193;48;2;30;1
2020;2;4;40;217074;39;1;71;4
2020;4;1;5;350455;20;3;90;3
2021;3;3;36;521620;35;3;84;4
2020;3;1;21;257356;41;2;53;3
2020;1;2;49;129518;54;3;56;4
2020;2;4;24;78357;1;1;65;1
2021;1;2;44;411327;10;3;65;3
2020;2;3;20;201570;20;2;1;1
2020;4;4;8;400292;12;3;60;3
2021;1;1;16;393879;29;2;23;1
2020;2;2;13;102805;26;3;26;3
2021;3;1;50;517076;31;2;72;4
2021;3;2;1;503974;50;1;75;1
2022;4;2;11;45394;15;3;99;3
2022;1;1;37;545665;15;2;73;1
2022;4;1;31;285457;21;2;49;2
2020;4;2;27;243509;9;1;72;2
2021;2;3;5;331060;9;3;34;3
2022;2;3;42;105119;42;2;90;1
2020;2;3;41;41873;47;3;47;2
2020;2;1;14;363151;8;2;82;4
2020;2;3;15;453641;5;1;11;2
2022;2;2;42;328634;14;3;63;4
2020;2;3;48;569934;35;3;45;4
2020;4;3;23;60409;14;1;66;2
2021;1;1;44;490184;12;2;81;4
2020;2;4;27;272569;7;3;22;3
2021;1;1;14;373064;19;2;80;4
2020;3;3;45;345791;32;3;41;2
2022;2;1;41;107780;24;1;25;2
2020;3;4;15;121031;53;3;31;3
2021;1;2;21;117103;40;3;94;1
2020;2;2;25;235004;6;2;11;1
2020;2;3;43;587553;57;1;57;2
2022;1;2;26;337565;14;1;32;2
2022;4;1;33;130199;28;2;34;4
2022;4;3;29;118717;20;2;44;2
2021;4;4;8;388074;7;2;93;3
2020;3;4;40;180462;28;1;95;2
2022;4;4;13;444952;41;3;40;1
2021;4;3;33;38622;25;3;53;4
2021;3;2;19;112081;56;3;9;4
2022;4;3;32;30840;2;1;38;2
2020;4;4;49;255038;25;2;65;2
2022;2;1;45;327197;29;2;64;1
2022;3;1;9;588706;48;3;23;3
2020;4;4;18;87843;24;3;77;2
2021;4;1;35;436488;17;2;67;4
2020;2;1;41;94379;32;1;96;3
2022;2;3;24;305680;29;1;37;3
2022;3;2;24;374156;42;2;22;3
2020;4;3;10;307201;43;3;97;1
2022;4;3;3;182492;16;2;46;4
2020;3;2;45;492647;44;2;66;3
2022;2;2;12;475235;14;3;84;4
2021;2;3;6;72970;44;3;2;3
2020;2;1;13;149351;51;2;6;2
2021;4;2;4;426511;38;2;25;1
2021;2;4;40;479624;30;1;3;3
2021;2;1;40;119042;44;1;77;2
2022;4;2;30;466590;24;1;77;2
2022;1;4;21;331322;49;1;55;3
2022;3;2;22;372552;19;1;6;4
2020;3;3;35;354097;18;2;9;1
2020;2;2;28;38354;20;3;79;3
2022;3;4;4;228613;28;3;45;4
2020;4;4;45;237717;22;2;84;2
2022;4;3;46;305919;33;2;31;3
2022;3;3;19;227983;50;1;94;4
2022;2;1;23;154278;57;3;16;2
2022;2;3;10;312754;40;2;84;1
2020;1;2;34;340564;53;2;65;3
2020;2;1;18;239640;36;1;32;3
2020;4;2;47;35056;54;2;73;4
2021;2;4;32;157482;12;3;11;1
2021;1;4;40;219560;53;3;29;4
2020;3;1;30;340645;5;2;92;4
2021;1;3;5;242529;15;3;65;2
2020;1;2;11;360312;4;2;6;4
2020;3;3;35;2697;8;2;43;3
2022;1;3;13;17436;21;1;92;4
2020;1;3;25;472083;5;2;91;4
2022;3;3;21;525303;37;2;44;4
2022;2;4;14;192598;40;1;65;1
2020;3;3;46;214182;54;2;46;1
2020;1;3;35;448812;38;1;28;3
2021;3;2;48;576168;4;3;13;1
2021;2;3;13;260885;6;1;32;1
2022;1;1;8;588820;15;1;70;2
2021;2;4;7;230052;18;2;64;2
2021;1;2;5;416726;23;1;89;1
2022;2;2;33;74087;18;3;64;2
2021;1;3;36;84222;1;2;69;2
2020;2;3;11;362527;16;1;84;1
2022;2;3;31;390681;14;2;33;2
2021;2;3;10;557039;50;1;3;1
2022;2;4;32;456553;19;2;6;1
2020;1;2;5;247875;39;1;42;4
2022;2;2;6;258321;3;3;60;1
2022;1;2;39;103066;44;1;93;3
2021;2;4;34;201908;47;3;42;3
2022;1;1;10;274615;5;2;42;2
2021;4;4;38;465041;40;3;85;3
2020;4;1;17;58824;51;3;55;4
2020;2;2;24;48588;18;3;72;1
2020;4;4;15;528536;19;2;6;2
2022;3;4;25;300012;36;2;61;3
2022;3;1;35;561326;55;1;59;2
2021;3;3;27;7686;6;2;35;2
2020;4;3;50;131657;45;2;92;4
2021;2;3;40;288412;27;1;53;3
2021;2;1;31;364219;5;2;29;4
2021;3;4;30;62195;57;2;49;3
2021;4;4;26;38265;47;3;44;4
2021;1;2;49;7439;17;2;25;2
2021;2;2;24;293456;29;3;19;1
2020;1;2;44;119085;13;3;29;1
2021;4;3;4;323392;45;3;32;1
2020;3;4;1;550733;8;1;88;1
2021;2;2;49;108967;51;1;69;1
2020;2;1;9;381296;31;2;42;3
2021;3;1;6;313427;56;1;15;4
2020;2;3;46;475298;8;3;90;1
2022;2;4;32;177365;43;1;6;2
2020;2;2;49;94471;17;3;5;2
2021;1;3;45;432883;50;1;98;4
2020;2;2;29;577752;28;2;72;4
2022;3;4;20;578906;33;3;97;3
2020;1;3;9;258990;24;3;54;3
2022;4;2;5;13048;39;3;100;2
2022;3;4;33;455671;47;1;36;3
2020;1;3;9;599122;36;2;28;2
2020;4;3;8;301191;8;1;77;3
2022;1;2;38;72784;2;1;78;2
2022;4;4;14;303418;33;3;20;4
2020;1;4;42;261938;6;3;81;2
2020;3;1;36;268326;40;3;1;2
2020;2;3;5;60112;46;2;68;3
2020;3;1;10;341237;47;1;27;3
2020;4;2;22;79440;14;1;45;3
2021;1;1;13;335631;19;2;70;4
2021;1;4;32;202369;49;1;64;2
2020;2;2;40;247904;25;3;5;3
2020;1;4;17;64595;19;3;25;4
2022;1;1;38;535451;18;3;88;3
2022;1;2;22;45811;23;3;43;1
2020;1;4;33;405833;31;2;14;1
2020;3;4;4;220609;2;2;43;3
2021;4;3;14;223269;42;1;23;4
2021;2;2;1;418847;41;1;97;2
2022;4;1;47;188817;43;3;10;3
2021;3;3;50;135949;51;1;13;3
2022;3;2;42;386522;48;1;56;3
2021;3;3;21;495011;50;1;37;3
2020;1;2;15;425422;32;2;60;1
2022;1;2;48;123586;31;1;88;1
2020;1;4;4;301613;31;1;41;3
2020;2;4;34;519554;13;3;49;3
2020;2;1;30;113972;44;1;61;2
2022;3;3;20;572312;56;2;27;2
2021;4;2;7;21424;33;3;56;2
2020;1;3;29;300247;31;2;79;3
2020;4;2;43;499383;10;1;78;1
2022;1;2;42;223091;41;2;84;2
2021;4;2;13;289661;6;3;64;2
2020;3;4;10;520194;45;1;88;3
2022;3;2;12;16093;47;3;14;1
2021;1;1;39;17009;9;2;72;4
2021;4;1;43;224024;27;1;46;1
2022;4;1;16;297949;39;3;85;1
2020;1;3;21;47320;45;1;5;4
2021;3;4;17;380166;22;1;4;3
2022;2;2;46;111283;46;2;2;2
2020;2;4;27;587635;7;3;32;2
2022;2;1;40;220686;52;1;26;1
2021;2;4;28;164647;6;3;18;2
2021;3;4;29;179749;14;3;16;3
2021;4;1;30;288682;13;3;53;4
2021;2;4;18;5942;48;3;72;2
2021;4;3;32;170161;41;1;45;4
2020;4;4;7;286990;12;1;44;4
2022;1;2;1;473063;3;3;29;2
2021;3;1;36;194401;13;2;53;1
2021;1;4;48;331245;4;3;16;4
2021;2;4;30;551273;28;2;51;2
2021;2;3;25;349813;2;3;83;4
2022;4;1;37;19253;28;1;99;3
2020;2;1;2;154909;35;1;78;1
2020;3;3;18;14486;43;1;85;4
2020;2;1;19;110079;31;3;76;4
2020;4;1;17;478444;52;1;50;3
2021;1;2;31;291007;9;2;75;4
2020;4;2;29;413722;48;2;74;1
2022;4;3;42;560830;48;3;29;3
2020;2;2;6;283808;44;1;66;4
2022;2;2;7;100387;52;1;42;2
2020;4;2;17;192175;25;1;38;4
2020;4;1;47;318073;28;1;28;2
2022;4;3;36;462830;22;1;94;2
2020;4;2;25;462870;43;2;53;3
2021;3;3;5;404247;11;1;20;3
2020;4;3;32;82031;30;2;96;3
2020;2;4;16;19188;13;2;45;3
2021;1;2;1;361874;22;2;55;4
2021;3;3;21;285840;57;2;14;2
2022;4;4;20;188311;55;3;49;1
2021;2;1;12;214116;26;1;39;3
2022;3;3;48;107407;52;2;17;3
2022;3;4;17;69003;24;1;18;1
2022;3;3;28;145194;36;2;79;1
2021;3;2;33;585356;33;2;33;4
2022;4;3;20;179031;7;3;9;2
2020;3;4;13;394482;47;3;79;3
2022;4;4;32;263659;12;2;76;2
2020;4;1;12;581052;52;1;26;1
2021;3;1;13;314048;33;3;26;2
2020;3;3;27;264911;28;1;73;2
2022;3;1;31;527155;3;1;83;2
2021;2;1;8;395354;5;1;25;2
2020;1;1;50;570772;45;2;13;1
2022;3;3;24;220177;51;1;20;3
2020;3;3;16;587165;40;1;8;2
2020;2;4;5;432489;48;2;8;4
2020;3;2;50;310703;21;3;31;1
2020;2;2;44;554237;8;1;28;4
2022;2;2;25;486949;21;1;77;1
2021;1;1;20;284197;48;2;41;4
2021;2;4;38;169507;28;1;63;4
2021;2;2;48;186291;31;2;82;2
2022;1;4;27;302781;17;2;92;4
2021;4;2;31;347336;50;2;43;1
2020;1;2;48;49945;7;3;22;2
2021;4;3;32;83823;35;1;11;4
2022;4;4;10;394186;25;2;38;2
2020;2;2;3;303402;55;3;90;3
2020;1;3;46;38832;13;2;32;1
2022;3;4;6;598786;15;2;68;4
2022;2;4;40;112406;4;3;71;4
2022;2;1;14;505328;29;2;92;4
2021;2;2;28;504490;39;3;94;1
2021;1;2;13;400665;6;2;93;3
2020;2;4;48;395519;57;1;77;1
2021;4;1;9;382830;45;3;60;2
2021;3;2;38;10210;45;1;66;2
2021;1;1;25;590167;35;1;97;4
2021;1;1;44;551107;26;3;40;1
2020;1;3;18;330583;41;2;92;2
2022;4;3;44;500755;43;1;5;3
2020;1;4;29;205014;45;3;42;1
2022;3;3;4;260079;54;1;32;2
2021;1;4;24;362968;22;1;92;3
2022;3;2;27;184378;22;3;53;2
2020;3;4;11;41427;35;2;39;4
2020;3;3;49;473378;35;2;29;1
2020;4;3;18;206421;35;2;46;2
2020;3;4;23;561553;17;3;28;1
2021;2;3;31;217758;50;1;22;4
2020;1;4;5;20946;55;1;46;2
2021;3;1;44;256391;52;1;26;2
2020;2;3;27;267491;21;1;53;1
2020;3;2;28;188001;37;1;90;1
2021;4;1;9;137356;5;2;33;3
2021;2;3;1;292811;22;1;15;2
2020;1;2;20;593939;24;3;75;4
2020;2;3;7;78573;51;3;51;4
2021;4;1;31;216699;18;2;51;4
2022;1;1;8;533878;36;3;53;2
2022;2;2;44;394969;33;2;52;4
2021;1;3;15;448881;57;1;17;2
2020;3;3;44;470933;5;3;27;3
2020;4;3;35;79801;5;2;81;1
2022;3;1;26;284556;1;3;10;3
2021;1;1;2;394771;28;3;9;4
2021;3;3;29;283754;53;3;11;3
2020;3;3;41;32565;37;2;60;2
2022;4;4;39;226735;57;1;69;2
2020;1;1;28;71401;42;2;96;4
2020;2;4;13;398451;41;2;5;2
2020;3;2;20;549355;38;3;46;3
2021;3;2;1;378212;40;1;59;2
2020;1;2;1;473576;44;3;61;1
2020;4;2;28;374510;55;3;75;1
2021;3;4;43;581156;19;3;78;1
2020;2;3;38;44512;9;3;20;3
2020;2;2;12;125366;44;3;67;4
2021;3;1;33;208741;49;2;46;4
2021;3;2;37;118394;15;2;62;2
2022;3;2;18;433929;50;2;84;1
2020;3;4;39;340623;18;3;54;3
2022;1;4;28;6044;2;2;88;4
2020;1;1;27;147423;38;3;15;1
2021;3;1;39;525034;23;2;50;2
2021;3;2;18;253008;42;2;70;2
2022;1;3;6;381287;40;1;8;3
2022;3;4;10;359879;40;3;7;4
2020;1;2;37;401522;7;2;83;2
2022;3;1;20;478606;11;1;60;1
2022;3;1;29;528753;23;2;86;2
2021;1;4;49;12568;27;2;91;2
2020;2;1;7;366710;47;1;56;1
2021;1;2;33;302327;5;3;83;4
2020;3;2;4;72639;53;1;91;1
2021;1;2;27;126728;53;3;74;4
2021;3;1;15;547769;49;3;89;1
2022;1;1;2;303396;16;2;44;4
2020;2;3;3;95272;11;3;58;4
2022;1;3;9;146926;35;3;35;2
2020;3;2;17;397392;38;2;18;1
2022;1;3;5;71861;29;2;14;4
2021;3;3;31;54603;1;2;39;1
2021;1;4;3;114925;37;1;50;4
2020;3;1;17;533433;11;3;86;2
2022;4;2;39;112737;12;2;26;2
2020;1;2;2;566236;48;3;73;1
2022;3;3;50;330612;46;1;100;1
2020;4;4;1;202351;33;3;95;1
2021;1;3;34;363381;29;2;83;4
2021;1;4;29;392782;45;3;32;3
2020;2;4;5;26547;21;1;81;4
2020;2;3;4;401070;19;2;31;3
2022;3;4;46;222461;12;1;2;3
2020;4;3;19;428805;30;2;8;2
2021;2;1;17;556323;17;2;15;2
2020;4;3;35;336469;52;2;87;3
2021;4;3;5;67283;55;2;23;3
2022;1;3;36;260748;8;3;83;2
2022;1;1;50;14649;2;1;4;2
2022;1;4;20;348410;26;1;56;1
2022;4;4;10;77783;26;1;60;3
2020;3;3;46;65106;39;1;9;1
2021;4;4;46;97838;17;3;65;4
2020;2;1;40;365049;19;2;26;2
2020;2;4;5;530795;35;3;81;2
2021;2;3;29;519876;54;3;27;1
2021;2;2;28;598461;47;1;91;4
2021;4;1;41;585609;20;2;55;3
2022;4;4;43;69993;35;2;64;4
2022;3;2;23;587800;55;2;94;2
2022;4;1;27;584301;28;3;87;3
2022;3;4;5;400604;46;1;12;2
2022;2;4;37;294379;18;1;51;3
2021;2;4;6;346745;22;2;9;2
2021;3;3;21;249500;6;2;92;4
2021;3;1;33;92006;17;1;67;4
2022;3;1;26;248827;18;3;54;4
2021;4;2;35;241934;50;1;64;2
2020;2;4;14;553856;40;2;22;1
2020;2;2;14;152280;41;1;78;2
2022;3;3;25;554185;46;1;52;3
2022;4;3;34;209118;31;1;12;2
2022;2;2;5;465975;23;3;32;2
2021;3;2;43;149865;32;1;87;1
2022;2;3;32;98691;45;2;70;1
2020;1;2;28;221444;36;1;24;3
2022;3;1;17;371289;45;1;92;1
2021;2;3;12;275471;30;3;77;3
2022;4;3;42;21494;42;2;16;3
2021;1;1;37;56158;21;3;48;1
2022;3;3;40;531876;52;1;77;1
2022;3;4;2;351472;56;2;99;1
2021;3;2;29;482185;2;2;99;2
2020;1;4;9;21319;6;1;25;2
2020;3;1;10;308766;1;1;99;1
2022;2;3;32;500353;4;3;87;4
2022;1;4;27;105366;22;2;92;4
2022;2;2;26;255754;35;1;60;4
2021;1;2;1;497023;16;3;38;1
2020;3;1;29;109361;29;2;75;3
2022;3;2;43;413915;53;1;18;2
2022;1;4;49;179217;25;3;39;4
2022;2;3;36;8299;8;1;84;3
2020;3;1;23;406205;28;3;22;4
2022;3;1;13;114589;38;3;6;4
2022;2;4;2;536568;1;2;15;4
2021;1;2;19;219244;21;1;39;2
2020;4;1;39;437323;55;1;40;2
2021;2;4;48;464177;15;2;50;3
2021;1;2;28;210775;39;3;53;3
2022;3;2;13;418023;43;3;21;2
2021;1;1;2;325374;52;1;100;4
2020;4;3;14;397951;56;2;35;1
2021;4;4;34;291345;27;1;44;1
2020;4;2;37;220518;32;3;41;2
2022;4;3;30;136470;53;2;69;1
2021;1;4;47;101388;22;2;57;4
2021;1;1;21;300765;29;1;98;3
2022;4;1;48;27271;35;2;10;2
2020;3;3;8;42806;11;2;9;3
2021;3;2;7;359679;3;3;77;3
2021;2;4;12;280792;32;1;65;1
2020;4;1;19;279929;43;2;46;4
2021;4;4;27;107173;13;3;98;3
2020;1;3;43;135136;12;1;82;2
2022;4;2;33;522008;35;2;61;3
2020;3;1;7;127155;6;2;54;3
2021;4;4;21;104467;57;2;43;3
2022;4;3;13;439650;56;3;14;3
2021;4;1;44;301873;21;2;95;4
2020;1;4;13;102417;42;1;65;3
2020;1;3;16;224166;23;2;8;1
2021;3;1;39;283758;53;3;67;1
2021;4;3;49;525176;41;2;61;3
2022;3;3;13;566640;14;3;73;2
2021;1;2;30;244914;12;3;5;1
2021;3;3;42;424711;12;3;50;4
2020;1;4;42;124331;39;1;71;1
2020;2;3;39;183143;45;1;75;4
2021;2;2;32;330300;51;1;48;1
2022;3;2;34;11047;26;3;17;2
2020;4;2;31;95739;27;1;84;4
2021;3;2;9;141802;56;3;78;1
2021;4;4;49;395015;42;3;79;3
2020;2;3;43;535313;14;1;68;3
2021;4;1;8;330084;49;3;10;1
2020;4;3;39;472295;30;3;13;4
2021;2;2;19;58689;17;3;62;4
2021;2;3;10;267247;4;3;9;1
2020;2;3;41;146984;44;1;56;3
2022;1;1;7;82358;39;1;43;2
2022;1;1;37;271264;49;1;64;2
2021;3;2;14;242733;11;1;69;4
2022;4;1;43;194119;39;3;65;3
2020;1;1;28;568578;28;3;2;4
2021;4;2;40;36708;40;3;5;2
2022;2;1;26;23259;10;1;78;4
2020;2;1;24;342169;53;3;82;2
2022;1;3;33;174185;51;2;72;4
2022;1;1;18;469903;11;2;87;3
2020;4;3;43;439399;31;1;52;3
2022;1;4;28;37454;24;3;80;3
2021;3;3;24;225762;15;2;67;3
2020;2;2;47;387922;31;2;85;3
2020;2;4;9;169103;13;2;52;4
2022;4;2;18;431668;13;2;74;1
2020;4;2;31;338540;46;2;7;2
2021;3;1;19;236532;40;1;47;3
2020;3;1;10;126368;44;2;56;2
2021;1;4;14;87911;44;2;27;3
2022;4;3;25;505958;27;1;80;3
2021;1;4;33;344211;17;2;61;1
2020;2;4;32;469622;12;2;21;4
2020;1;1;21;541343;27;3;59;1
2020;2;2;9;194547;55;3;88;2
2022;2;1;13;502052;38;1;71;1
2020;2;4;3;174256;39;2;57;2
2022;3;4;42;396277;5;1;26;4
2020;4;3;21;53130;47;2;42;3
2021;3;2;12;508770;46;1;52;2
2022;4;1;43;563595;6;1;16;1
2022;3;2;3;258398;55;3;51;1
2021;2;4;40;504343;10;1;87;3
2021;1;1;41;38260;4;1;16;3
2020;1;4;27;90817;39;3;31;2
2022;1;3;46;587688;35;3;41;4
2022;4;3;42;314250;17;1;56;3
2022;3;4;8;192872;13;3;91;3
2022;4;3;32;297330;38;3;52;4
2020;2;3;31;315599;36;3;3;3
2021;3;4;11;590822;14;2;19;2
2021;2;2;12;546099;47;1;74;1
2022;3;4;16;448028;19;2;92;2
2021;4;2;37;169553;7;1;85;3
2021;4;2;15;179481;37;1;52;3
2022;3;1;45;301399;39;3;45;4
2021;4;3;26;170962;53;3;16;2
2020;4;1;41;139945;8;2;12;3
2021;4;2;46;423459;44;3;62;2
2020;1;1;38;567768;2;2;34;4
2020;4;1;38;69159;19;2;71;4
2022;4;4;42;195591;5;3;33;1
2021;2;4;35;178311;10;2;62;4
2021;2;1;39;272534;45;3;87;4
2021;1;4;17;566043;4;2;99;4
2022;4;3;46;259864;38;3;3;1
2020;3;1;1;273900;35;3;66;4
2022;3;1;48;81438;46;2;75;4
2022;2;4;36;352364;21;3;35;3
2022;2;3;26;559401;15;3;4;1
2021;3;1;1;119369;12;3;22;3
2021;2;4;9;158189;31;2;11;4
2020;3;1;44;17318;9;1;41;2
2021;3;4;3;211289;55;1;10;1
2020;3;2;18;41422;40;3;11;1
2022;1;1;6;265896;52;3;69;2
2020;3;3;47;96882;57;3;11;4
2021;1;3;24;266106;11;3;84;4
2022;4;1;44;213490;52;1;54;2
2021;1;4;19;529971;6;1;72;2
2022;2;4;12;377093;47;3;64;3
2021;2;2;45;427678;54;2;94;2
2022;4;3;22;7734;37;1;25;1
2020;2;4;45;103257;35;3;71;2
2020;1;2;31;412630;34;1;21;1
2020;1;4;13;355950;55;2;95;1
2021;3;3;38;112062;4;2;94;3
2020;1;1;34;489117;10;3;61;3
2021;1;3;4;594180;39;1;36;1
2020;3;4;45;101532;26;3;7;4
2022;2;2;21;436460;23;2;4;2
2022;3;2;27;454434;10;3;79;1
2021;1;2;18;142043;19;2;26;2
2021;2;3;26;433064;8;2;6;1
2021;3;4;18;496575;1;2;75;1
2022;1;1;18;460367;11;1;13;4
2022;1;3;28;26594;52;3;35;1
2022;1;1;3;573954;36;2;50;3
2022;1;2;47;59764;23;2;85;4
2020;1;4;9;149565;28;2;84;2
2020;4;2;31;138211;2;1;45;1
2021;3;2;4;556861;2;2;48;3
2020;3;4;5;205482;38;2;45;1
2022;2;2;40;436997;42;2;59;2
2022;2;1;45;258943;40;3;59;4
2020;3;3;22;278768;52;1;96;3
2020;3;1;21;328876;27;1;50;2
2022;4;1;32;351471;37;2;22;3
2021;3;1;38;571950;1;2;59;1
2022;1;3;35;402712;46;3;19;4
2022;4;2;38;33098;18;2;58;3
2021;2;3;31;362890;55;3;63;3
2020;1;3;18;509295;43;2;73;4
2021;4;4;45;180923;11;3;32;4
2020;4;3;35;594213;16;1;53;2
2022;4;2;20;20461;49;1;91;4
2021;1;4;1;286924;37;3;93;1
2022;1;4;20;489070;14;3;3;2
2021;2;2;42;569463;10;3;80;4
2022;4;1;16;153017;43;3;41;3
2021;1;4;50;589334;18;1;41;4
2020;3;3;43;199517;50;2;77;2
2022;2;2;14;64056;57;2;84;2
2021;4;2;44;440797;26;1;69;3
2022;1;1;5;318127;24;3;15;4
2022;4;3;24;486973;16;3;85;1
2020;2;1;11;459654;8;3;72;1
2022;4;3;11;533615;23;2;78;3
2021;4;2;50;437530;2;1;87;3
2021;2;3;28;571732;6;1;19;1
2020;4;4;37;43197;28;3;74;2
2021;4;1;7;149598;25;3;42;3
2021;4;3;3;485112;10;2;26;1
2021;2;4;7;322797;11;1;72;4
2020;3;1;18;203852;49;3;15;2
2022;4;2;44;72203;27;1;58;2
2020;1;1;23;299228;13;1;73;2
2021;2;3;50;547239;10;3;2;3
2022;3;3;43;291385;17;1;16;2
2022;1;2;11;352595;53;3;78;2
2021;1;1;36;349918;50;1;56;3
2022;4;3;29;432757;11;2;54;1
